id, Class
143176,37
143177,37
143178,37
143179,37
143180,37
143181,7
143182,7
143183,7
143184,7
143185,7
143186,7
143187,7
143188,7
143189,7
143190,7
143191,7
143192,7
143193,7
143194,7
143195,7
143196,7
143197,7
143198,7
143199,7
143200,7
143201,7
143202,18
143203,18
143204,18
143205,18
143206,18
143207,38
143208,38
143209,38
143210,38
143211,38
143212,38
143213,38
143214,38
143215,38
143216,38
143217,38
143218,38
143219,30
143220,29
143221,38
143222,29
143223,29
143224,3
143225,3
143226,3
143227,3
143228,3
143229,3
143230,3
143231,3
143232,3
143233,8
143234,3
143235,3
143236,3
143237,3
143238,3
143239,1
143240,1
143241,1
143242,1
143243,3
143244,3
143245,3
143246,19
143247,19
143248,19
143249,19
143250,19
143251,19
143252,19
143253,35
143254,35
143255,35
143256,35
143257,35
143258,35
143259,35
143260,35
143261,38
143262,38
143263,38
143264,38
143265,38
143266,38
143267,38
143268,38
143269,28
143270,23
143271,2
143272,2
143273,8
143274,3
143275,3
143276,3
143277,3
143278,3
143279,19
143280,35
143281,35
143282,35
143283,36
143284,36
143285,36
143286,36
143287,36
143288,36
143289,36
143290,17
143291,17
143292,4
143293,17
143294,4
143295,4
143296,4
143297,17
143298,38
143299,38
143300,38
143301,38
143302,38
143303,38
143304,38
143305,38
143306,29
143307,29
143308,30
143309,30
143310,30
143311,30
143312,30
143313,30
143314,3
143315,3
143316,3
143317,3
143318,3
143319,3
143320,3
143321,3
143322,3
143323,3
143324,3
143325,3
143326,3
143327,3
143328,3
143329,3
143330,35
143331,35
143332,35
143333,35
143334,35
143335,35
143336,35
143337,35
143338,35
143339,35
143340,38
143341,38
143342,38
143343,38
143344,38
143345,38
143346,32
143347,32
143348,28
143349,28
143350,7
143351,7
143352,7
143353,16
143354,7
143355,17
143356,7
143357,14
143358,14
143359,14
143360,17
143361,14
143362,38
143363,38
143364,35
143365,35
143366,35
143367,35
143368,35
143369,35
143370,35
143371,35
143372,35
143373,35
143374,1
143375,1
143376,1
143377,1
143378,1
143379,1
143380,31
143381,31
143382,31
143383,31
143384,31
143385,31
143386,0
143387,0
143388,0
143389,38
143390,14
143391,14
143392,14
143393,14
143394,14
143395,14
143396,14
143397,14
143398,3
143399,3
143400,2
143401,2
143402,2
143403,2
143404,2
143405,2
143406,3
143407,35
143408,35
143409,35
143410,35
143411,35
143412,35
143413,35
143414,38
143415,38
143416,38
143417,38
143418,38
143419,30
143420,38
143421,38
143422,38
143423,30
143424,30
143425,15
143426,15
143427,5
143428,5
143429,5
143430,5
143431,5
143432,5
143433,5
143434,5
143435,27
143436,37
143437,37
143438,37
143439,37
143440,37
143441,37
143442,37
143443,9
143444,7
143445,7
143446,7
143447,7
143448,7
143449,7
143450,7
143451,7
143452,7
143453,7
143454,7
143455,35
143456,35
143457,35
143458,35
143459,38
143460,38
143461,38
143462,29
143463,29
143464,29
143465,29
143466,1
143467,1
143468,1
143469,1
143470,38
143471,38
143472,38
143473,38
143474,38
143475,22
143476,22
143477,22
143478,22
143479,22
143480,1
143481,1
143482,1
143483,1
143484,5
143485,5
143486,1
143487,1
143488,31
143489,31
143490,35
143491,35
143492,35
143493,35
143494,35
143495,35
143496,35
143497,31
143498,31
143499,38
143500,38
143501,38
143502,38
143503,38
143504,38
143505,38
143506,33
143507,28
143508,17
143509,17
143510,17
143511,17
143512,17
143513,17
143514,18
143515,18
143516,18
143517,18
143518,18
143519,18
143520,18
143521,38
143522,38
143523,38
143524,38
143525,38
143526,38
143527,38
143528,30
143529,30
143530,30
143531,37
143532,37
143533,37
143534,1
143535,1
143536,1
143537,1
143538,1
143539,38
143540,38
143541,38
143542,38
143543,38
143544,27
143545,32
143546,38
143547,18
143548,3
143549,3
143550,3
143551,2
143552,3
143553,3
143554,3
143555,3
143556,3
143557,3
143558,3
143559,3
143560,19
143561,19
143562,19
143563,38
143564,38
143565,38
143566,38
143567,28
143568,17
143569,17
143570,17
143571,17
143572,17
143573,17
143574,17
143575,17
143576,17
143577,1
143578,35
143579,35
143580,35
143581,35
143582,35
143583,35
143584,35
143585,35
143586,35
143587,35
143588,35
143589,35
143590,35
143591,35
143592,35
143593,16
143594,16
143595,16
143596,16
143597,16
143598,16
143599,16
143600,4
143601,4
143602,4
143603,2
143604,1
143605,4
143606,4
143607,4
143608,13
143609,13
143610,12
143611,12
143612,38
143613,38
143614,16
143615,14
143616,14
143617,14
143618,14
143619,18
143620,14
143621,14
143622,14
143623,9
143624,9
143625,7
143626,7
143627,7
143628,7
143629,7
143630,7
143631,7
143632,7
143633,7
143634,7
143635,7
143636,38
143637,38
143638,38
143639,32
143640,32
143641,25
143642,1
143643,1
143644,1
143645,1
143646,38
143647,38
143648,38
143649,38
143650,19
143651,19
143652,19
143653,19
143654,19
143655,19
143656,38
143657,38
143658,38
143659,38
143660,16
143661,16
143662,16
143663,16
143664,16
143665,14
143666,14
143667,14
143668,14
143669,17
143670,17
143671,2
143672,7
143673,2
143674,2
143675,2
143676,2
143677,17
143678,17
143679,17
143680,17
143681,17
143682,17
143683,17
143684,17
143685,17
143686,17
143687,14
143688,14
143689,14
143690,38
143691,38
143692,38
143693,38
143694,38
143695,38
143696,38
143697,38
143698,38
143699,8
143700,8
143701,8
143702,8
143703,8
143704,8
143705,8
143706,0
143707,0
143708,15
143709,38
143710,38
143711,38
143712,38
143713,38
143714,22
143715,0
143716,37
143717,15
143718,7
143719,2
143720,4
143721,12
143722,12
143723,12
143724,12
143725,12
143726,4
143727,13
143728,13
143729,13
143730,13
143731,13
143732,13
143733,13
143734,13
143735,13
143736,13
143737,13
143738,13
143739,13
143740,13
143741,13
143742,13
143743,13
143744,13
143745,13
143746,13
143747,13
143748,13
143749,38
143750,38
143751,38
143752,19
143753,23
143754,23
143755,4
143756,4
143757,4
143758,4
143759,4
143760,2
143761,2
143762,1
143763,1
143764,4
143765,13
143766,13
143767,13
143768,13
143769,13
143770,13
143771,13
143772,13
143773,1
143774,1
143775,1
143776,13
143777,13
143778,38
143779,0
143780,21
143781,35
143782,35
143783,35
143784,36
143785,35
143786,35
143787,36
143788,38
143789,38
143790,38
143791,38
143792,38
143793,25
143794,25
143795,25
143796,29
143797,14
143798,14
143799,14
143800,14
143801,7
143802,7
143803,7
143804,7
143805,7
143806,7
143807,7
143808,7
143809,7
143810,13
143811,14
143812,14
143813,14
143814,37
143815,37
143816,37
143817,37
143818,37
143819,37
143820,37
143821,37
143822,3
143823,3
143824,3
143825,9
143826,3
143827,3
143828,3
143829,3
143830,3
143831,3
143832,3
143833,3
143834,3
143835,3
143836,3
143837,35
143838,35
143839,31
143840,35
143841,35
143842,35
143843,35
143844,35
143845,31
143846,38
143847,38
143848,38
143849,38
143850,38
143851,38
143852,27
143853,17
143854,14
143855,14
143856,14
143857,14
143858,14
143859,4
143860,4
143861,4
143862,38
143863,38
143864,38
143865,38
143866,38
143867,38
143868,38
143869,38
143870,7
143871,11
143872,11
143873,11
143874,11
143875,11
143876,11
143877,11
143878,11
143879,13
143880,13
143881,13
143882,4
143883,4
143884,4
143885,4
143886,4
143887,4
143888,4
143889,33
143890,33
143891,33
143892,33
143893,33
143894,33
143895,33
143896,33
143897,38
143898,38
143899,29
143900,28
143901,3
143902,3
143903,3
143904,3
143905,3
143906,3
143907,3
143908,3
143909,3
143910,3
143911,3
143912,3
143913,3
143914,3
143915,3
143916,3
143917,36
143918,36
143919,36
143920,36
143921,36
143922,36
143923,36
143924,36
143925,36
143926,36
143927,36
143928,19
143929,1
143930,1
143931,19
143932,18
143933,18
143934,18
143935,38
143936,38
143937,38
143938,38
143939,38
143940,38
143941,25
143942,25
143943,23
143944,1
143945,1
143946,1
143947,1
143948,1
143949,38
143950,38
143951,36
143952,36
143953,36
143954,36
143955,36
143956,36
143957,36
143958,36
143959,36
143960,36
143961,36
143962,36
143963,38
143964,38
143965,38
143966,38
143967,0
143968,0
143969,0
143970,1
143971,1
143972,1
143973,1
143974,1
143975,17
143976,17
143977,17
143978,17
143979,17
143980,17
143981,17
143982,17
143983,17
143984,38
143985,25
143986,23
143987,1
143988,1
143989,1
143990,1
143991,1
143992,38
143993,38
143994,38
143995,38
143996,38
143997,38
143998,38
143999,29
144000,29
144001,21
144002,21
144003,21
144004,29
144005,1
144006,1
144007,5
144008,5
144009,5
144010,5
144011,5
144012,5
144013,5
144014,31
144015,38
144016,38
144017,38
144018,38
144019,38
144020,38
144021,33
144022,33
144023,33
144024,33
144025,33
144026,33
144027,33
144028,29
144029,2
144030,17
144031,17
144032,17
144033,17
144034,17
144035,2
144036,2
144037,17
144038,17
144039,17
144040,14
144041,14
144042,14
144043,14
144044,0
144045,0
144046,0
144047,0
144048,0
144049,0
144050,0
144051,0
144052,38
144053,33
144054,33
144055,33
144056,33
144057,33
144058,33
144059,33
144060,33
144061,33
144062,33
144063,1
144064,1
144065,1
144066,38
144067,38
144068,38
144069,38
144070,38
144071,38
144072,27
144073,27
144074,3
144075,3
144076,3
144077,3
144078,3
144079,3
144080,3
144081,3
144082,3
144083,3
144084,3
144085,3
144086,3
144087,3
144088,38
144089,38
144090,38
144091,38
144092,38
144093,38
144094,38
144095,22
144096,29
144097,29
144098,29
144099,29
144100,29
144101,1
144102,38
144103,38
144104,38
144105,38
144106,38
144107,38
144108,38
144109,38
144110,30
144111,30
144112,30
144113,30
144114,30
144115,30
144116,30
144117,37
144118,9
144119,7
144120,4
144121,7
144122,4
144123,4
144124,4
144125,7
144126,18
144127,19
144128,19
144129,19
144130,19
144131,19
144132,19
144133,16
144134,4
144135,4
144136,1
144137,1
144138,1
144139,19
144140,19
144141,19
144142,19
144143,19
144144,19
144145,18
144146,18
144147,14
144148,14
144149,14
144150,14
144151,14
144152,14
144153,7
144154,9
144155,9
144156,9
144157,9
144158,9
144159,9
144160,7
144161,7
144162,7
144163,7
144164,7
144165,7
144166,7
144167,26
144168,15
144169,22
144170,22
144171,22
144172,17
144173,17
144174,17
144175,17
144176,17
144177,17
144178,17
144179,17
144180,17
144181,17
144182,17
144183,35
144184,35
144185,35
144186,35
144187,35
144188,36
144189,36
144190,36
144191,38
144192,38
144193,38
144194,38
144195,29
144196,29
144197,29
144198,21
144199,29
144200,29
144201,1
144202,1
144203,1
144204,5
144205,5
144206,5
144207,5
144208,5
144209,5
144210,5
144211,31
144212,31
144213,31
144214,38
144215,38
144216,38
144217,38
144218,38
144219,38
144220,38
144221,33
144222,33
144223,38
144224,38
144225,29
144226,29
144227,29
144228,2
144229,2
144230,2
144231,2
144232,2
144233,2
144234,2
144235,2
144236,4
144237,13
144238,13
144239,13
144240,13
144241,13
144242,13
144243,13
144244,13
144245,13
144246,13
144247,13
144248,4
144249,37
144250,37
144251,37
144252,37
144253,38
144254,37
144255,38
144256,38
144257,11
144258,11
144259,11
144260,11
144261,7
144262,38
144263,38
144264,38
144265,38
144266,38
144267,38
144268,38
144269,38
144270,38
144271,38
144272,38
144273,29
144274,29
144275,29
144276,29
144277,29
144278,29
144279,38
144280,25
144281,25
144282,2
144283,3
144284,3
144285,2
144286,2
144287,2
144288,2
144289,3
144290,3
144291,38
144292,38
144293,38
144294,38
144295,38
144296,38
144297,38
144298,38
144299,38
144300,38
144301,25
144302,25
144303,7
144304,7
144305,9
144306,7
144307,9
144308,9
144309,9
144310,9
144311,9
144312,9
144313,9
144314,9
144315,9
144316,3
144317,1
144318,1
144319,1
144320,1
144321,1
144322,1
144323,38
144324,38
144325,38
144326,38
144327,38
144328,38
144329,27
144330,27
144331,27
144332,14
144333,14
144334,14
144335,14
144336,14
144337,14
144338,4
144339,4
144340,7
144341,4
144342,4
144343,4
144344,17
144345,17
144346,17
144347,17
144348,14
144349,18
144350,18
144351,18
144352,18
144353,18
144354,18
144355,18
144356,18
144357,18
144358,18
144359,18
144360,18
144361,18
144362,8
144363,8
144364,8
144365,8
144366,1
144367,1
144368,1
144369,1
144370,38
144371,38
144372,38
144373,38
144374,30
144375,30
144376,35
144377,35
144378,35
144379,35
144380,35
144381,35
144382,35
144383,35
144384,35
144385,35
144386,35
144387,35
144388,35
144389,35
144390,35
144391,8
144392,8
144393,8
144394,2
144395,2
144396,2
144397,2
144398,3
144399,3
144400,3
144401,19
144402,19
144403,19
144404,38
144405,35
144406,31
144407,31
144408,31
144409,31
144410,31
144411,31
144412,38
144413,38
144414,38
144415,38
144416,38
144417,38
144418,38
144419,38
144420,38
144421,38
144422,38
144423,38
144424,10
144425,12
144426,12
144427,12
144428,12
144429,12
144430,12
144431,12
144432,19
144433,19
144434,19
144435,19
144436,20
144437,16
144438,16
144439,13
144440,13
144441,13
144442,13
144443,13
144444,13
144445,0
144446,0
144447,0
144448,0
144449,0
144450,38
144451,38
144452,38
144453,38
144454,38
144455,38
144456,38
144457,38
144458,38
144459,3
144460,3
144461,3
144462,3
144463,3
144464,3
144465,3
144466,3
144467,3
144468,3
144469,3
144470,33
144471,33
144472,33
144473,33
144474,33
144475,33
144476,38
144477,38
144478,38
144479,38
144480,29
144481,29
144482,30
144483,17
144484,17
144485,17
144486,17
144487,17
144488,18
144489,18
144490,18
144491,18
144492,18
144493,18
144494,18
144495,18
144496,18
144497,18
144498,18
144499,18
144500,18
144501,9
144502,9
144503,9
144504,9
144505,9
144506,4
144507,4
144508,38
144509,38
144510,38
144511,38
144512,38
144513,38
144514,30
144515,35
144516,35
144517,35
144518,35
144519,35
144520,35
144521,35
144522,35
144523,35
144524,35
144525,35
144526,35
144527,35
144528,38
144529,38
144530,38
144531,38
144532,38
144533,29
144534,25
144535,25
144536,2
144537,2
144538,2
144539,7
144540,7
144541,7
144542,9
144543,2
144544,9
144545,3
144546,3
144547,3
144548,19
144549,19
144550,19
144551,19
144552,8
144553,0
144554,0
144555,0
144556,0
144557,0
144558,0
144559,0
144560,0
144561,36
144562,36
144563,36
144564,36
144565,36
144566,36
144567,36
144568,36
144569,36
144570,36
144571,36
144572,36
144573,0
144574,0
144575,0
144576,0
144577,0
144578,0
144579,0
144580,37
144581,37
144582,37
144583,37
144584,37
144585,3
144586,3
144587,3
144588,3
144589,2
144590,2
144591,3
144592,3
144593,3
144594,38
144595,38
144596,38
144597,38
144598,25
144599,25
144600,15
144601,15
144602,1
144603,17
144604,17
144605,17
144606,17
144607,17
144608,38
144609,38
144610,38
144611,38
144612,38
144613,25
144614,25
144615,7
144616,7
144617,7
144618,7
144619,7
144620,7
144621,7
144622,7
144623,7
144624,7
144625,14
144626,14
144627,14
144628,14
144629,14
144630,38
144631,38
144632,38
144633,38
144634,30
144635,30
144636,35
144637,35
144638,35
144639,35
144640,35
144641,35
144642,35
144643,35
144644,35
144645,35
144646,35
144647,35
144648,35
144649,5
144650,5
144651,5
144652,5
144653,5
144654,5
144655,5
144656,5
144657,5
144658,5
144659,5
144660,38
144661,38
144662,38
144663,38
144664,38
144665,38
144666,38
144667,1
144668,1
144669,1
144670,1
144671,1
144672,1
144673,19
144674,19
144675,19
144676,19
144677,19
144678,38
144679,38
144680,38
144681,38
144682,27
144683,27
144684,27
144685,27
144686,14
144687,14
144688,14
144689,14
144690,0
144691,0
144692,0
144693,0
144694,0
144695,0
144696,0
144697,0
144698,0
144699,35
144700,35
144701,35
144702,35
144703,35
144704,35
144705,35
144706,35
144707,35
144708,35
144709,0
144710,0
144711,0
144712,0
144713,0
144714,0
144715,16
144716,16
144717,16
144718,16
144719,16
144720,16
144721,16
144722,16
144723,16
144724,16
144725,16
144726,16
144727,7
144728,7
144729,7
144730,7
144731,7
144732,7
144733,7
144734,7
144735,7
144736,7
144737,7
144738,36
144739,36
144740,36
144741,36
144742,36
144743,36
144744,36
144745,36
144746,36
144747,38
144748,38
144749,38
144750,16
144751,16
144752,16
144753,16
144754,16
144755,16
144756,7
144757,7
144758,7
144759,7
144760,7
144761,7
144762,7
144763,7
144764,7
144765,7
144766,26
144767,26
144768,26
144769,17
144770,17
144771,17
144772,17
144773,17
144774,17
144775,17
144776,38
144777,38
144778,38
144779,38
144780,38
144781,38
144782,38
144783,38
144784,38
144785,30
144786,30
144787,30
144788,13
144789,7
144790,7
144791,7
144792,7
144793,7
144794,7
144795,7
144796,7
144797,7
144798,7
144799,13
144800,13
144801,13
144802,13
144803,13
144804,13
144805,15
144806,15
144807,15
144808,15
144809,15
144810,15
144811,15
144812,15
144813,15
144814,15
144815,15
144816,1
144817,1
144818,1
144819,1
144820,1
144821,17
144822,17
144823,17
144824,17
144825,17
144826,17
144827,17
144828,17
144829,17
144830,25
144831,25
144832,12
144833,12
144834,12
144835,12
144836,12
144837,12
144838,12
144839,12
144840,12
144841,12
144842,12
144843,12
144844,19
144845,19
144846,3
144847,3
144848,3
144849,3
144850,3
144851,3
144852,3
144853,3
144854,3
144855,3
144856,3
144857,3
144858,3
144859,3
144860,3
144861,3
144862,36
144863,35
144864,35
144865,35
144866,35
144867,35
144868,38
144869,38
144870,38
144871,38
144872,38
144873,38
144874,38
144875,38
144876,38
144877,38
144878,23
144879,18
144880,18
144881,0
144882,0
144883,0
144884,0
144885,0
144886,0
144887,0
144888,0
144889,0
144890,38
144891,38
144892,38
144893,38
144894,29
144895,29
144896,1
144897,1
144898,1
144899,38
144900,38
144901,38
144902,38
144903,38
144904,38
144905,38
144906,38
144907,38
144908,30
144909,30
144910,30
144911,30
144912,30
144913,30
144914,30
144915,30
144916,2
144917,2
144918,1
144919,17
144920,17
144921,17
144922,17
144923,14
144924,14
144925,14
144926,17
144927,14
144928,14
144929,14
144930,0
144931,0
144932,0
144933,0
144934,0
144935,0
144936,0
144937,38
144938,38
144939,38
144940,1
144941,1
144942,1
144943,1
144944,1
144945,1
144946,19
144947,19
144948,19
144949,19
144950,19
144951,4
144952,7
144953,38
144954,38
144955,38
144956,38
144957,10
144958,10
144959,10
144960,10
144961,10
144962,10
144963,10
144964,10
144965,10
144966,10
144967,10
144968,10
144969,10
144970,10
144971,10
144972,10
144973,10
144974,13
144975,13
144976,13
144977,13
144978,13
144979,13
144980,13
144981,13
144982,13
144983,0
144984,0
144985,0
144986,0
144987,0
144988,0
144989,14
144990,0
144991,0
144992,17
144993,38
144994,14
144995,16
144996,14
144997,14
144998,14
144999,14
145000,14
145001,14
145002,14
145003,14
145004,14
145005,14
145006,3
145007,3
145008,3
145009,3
145010,3
145011,3
145012,3
145013,3
145014,3
145015,3
145016,3
145017,3
145018,3
145019,3
145020,3
145021,3
145022,3
145023,38
145024,38
145025,38
145026,38
145027,38
145028,27
145029,27
145030,27
145031,13
145032,13
145033,13
145034,13
145035,13
145036,13
145037,9
145038,9
145039,9
145040,9
145041,9
145042,9
145043,9
145044,9
145045,9
145046,38
145047,38
145048,38
145049,38
145050,38
145051,38
145052,38
145053,38
145054,38
145055,38
145056,38
145057,23
145058,23
145059,23
145060,25
145061,3
145062,3
145063,3
145064,9
145065,3
145066,3
145067,3
145068,9
145069,9
145070,9
145071,9
145072,9
145073,9
145074,9
145075,9
145076,7
145077,7
145078,7
145079,38
145080,3
145081,3
145082,3
145083,3
145084,3
145085,3
145086,3
145087,3
145088,3
145089,3
145090,38
145091,38
145092,38
145093,38
145094,38
145095,38
145096,38
145097,38
145098,30
145099,30
145100,17
145101,17
145102,17
145103,17
145104,17
145105,32
145106,26
145107,23
145108,23
145109,7
145110,7
145111,7
145112,9
145113,9
145114,9
145115,9
145116,9
145117,9
145118,9
145119,9
145120,9
145121,3
145122,3
145123,9
145124,9
145125,9
145126,9
145127,9
145128,38
145129,38
145130,38
145131,38
145132,38
145133,38
145134,38
145135,38
145136,38
145137,38
145138,38
145139,38
145140,38
145141,38
145142,38
145143,38
145144,33
145145,33
145146,33
145147,33
145148,38
145149,38
145150,16
145151,16
145152,16
145153,16
145154,16
145155,16
145156,1
145157,1
145158,1
145159,38
145160,38
145161,38
145162,38
145163,32
145164,0
145165,0
145166,1
145167,1
145168,1
145169,38
145170,38
145171,38
145172,38
145173,27
145174,27
145175,27
145176,15
145177,1
145178,1
145179,1
145180,1
145181,1
145182,1
145183,1
145184,1
145185,1
145186,1
145187,1
145188,1
145189,19
145190,19
145191,38
145192,38
145193,38
145194,38
145195,29
145196,29
145197,29
145198,29
145199,1
145200,38
145201,38
145202,38
145203,38
145204,38
145205,25
145206,27
145207,27
145208,1
145209,1
145210,1
145211,1
145212,1
145213,1
145214,1
145215,1
145216,38
145217,38
145218,38
145219,38
145220,38
145221,38
145222,38
145223,38
145224,23
145225,23
145226,23
145227,23
145228,23
145229,1
145230,1
145231,1
145232,1
145233,1
145234,1
145235,1
145236,1
145237,1
145238,1
145239,31
145240,31
145241,31
145242,31
145243,31
145244,31
145245,31
145246,5
145247,1
145248,1
145249,38
145250,38
145251,38
145252,25
145253,25
145254,17
145255,17
145256,17
145257,17
145258,17
145259,17
145260,17
145261,17
145262,17
145263,17
145264,31
145265,31
145266,31
145267,31
145268,31
145269,31
145270,38
145271,38
145272,38
145273,29
145274,29
145275,29
145276,1
145277,1
145278,38
145279,38
145280,38
145281,38
145282,38
145283,30
145284,30
145285,30
145286,30
145287,30
145288,30
145289,30
145290,30
145291,13
145292,13
145293,13
145294,13
145295,7
145296,7
145297,7
145298,7
145299,7
145300,7
145301,7
145302,7
145303,7
145304,7
145305,9
145306,7
145307,7
145308,9
145309,9
145310,9
145311,38
145312,38
145313,35
145314,35
145315,35
145316,35
145317,35
145318,35
145319,35
145320,35
145321,35
145322,35
145323,35
145324,35
145325,35
145326,35
145327,16
145328,7
145329,7
145330,7
145331,7
145332,7
145333,7
145334,7
145335,7
145336,7
145337,7
145338,7
145339,7
145340,7
145341,7
145342,14
145343,14
145344,14
145345,14
145346,14
145347,14
145348,14
145349,14
145350,38
145351,38
145352,38
145353,38
145354,38
145355,30
145356,30
145357,38
145358,38
145359,38
145360,38
145361,38
145362,38
145363,38
145364,38
145365,38
145366,18
145367,18
145368,18
145369,16
145370,16
145371,16
145372,7
145373,7
145374,7
145375,7
145376,7
145377,7
145378,7
145379,7
145380,14
145381,14
145382,14
145383,14
145384,14
145385,14
145386,14
145387,14
145388,16
145389,14
145390,14
145391,14
145392,14
145393,14
145394,14
145395,14
145396,1
145397,1
145398,1
145399,1
145400,1
145401,1
145402,1
145403,1
145404,38
145405,23
145406,23
145407,31
145408,31
145409,31
145410,31
145411,18
145412,18
145413,18
145414,18
145415,18
145416,18
145417,1
145418,1
145419,1
145420,1
145421,1
145422,8
145423,1
145424,38
145425,38
145426,38
145427,38
145428,38
145429,30
145430,30
145431,30
145432,30
145433,13
145434,13
145435,13
145436,13
145437,13
145438,13
145439,0
145440,0
145441,0
145442,0
145443,0
145444,8
145445,8
145446,8
145447,8
145448,0
145449,38
145450,38
145451,38
145452,38
145453,36
145454,36
145455,36
145456,36
145457,38
145458,38
145459,38
145460,38
145461,38
145462,38
145463,38
145464,38
145465,38
145466,38
145467,38
145468,38
145469,38
145470,38
145471,38
145472,38
145473,38
145474,38
145475,38
145476,38
145477,38
145478,38
145479,38
145480,38
145481,38
145482,38
145483,38
145484,38
145485,38
145486,38
145487,38
145488,38
145489,38
145490,38
145491,38
145492,38
145493,38
145494,38
145495,38
145496,38
145497,38
145498,38
145499,38
145500,38
145501,38
145502,38
145503,38
145504,38
145505,38
145506,38
145507,38
145508,38
145509,38
145510,38
145511,38
145512,38
145513,38
145514,38
145515,38
145516,38
145517,38
145518,38
145519,38
145520,38
145521,38
145522,38
145523,38
145524,38
145525,38
145526,38
145527,38
145528,38
145529,38
145530,38
145531,38
145532,38
145533,38
145534,38
145535,38
145536,38
145537,23
145538,23
145539,23
145540,1
145541,1
145542,1
145543,1
145544,4
145545,35
145546,35
145547,35
145548,35
145549,35
145550,35
145551,35
145552,35
145553,35
145554,35
145555,35
145556,35
145557,35
145558,35
145559,35
145560,38
145561,38
145562,16
145563,16
145564,16
145565,16
145566,16
145567,16
145568,16
145569,16
145570,7
145571,7
145572,7
145573,7
145574,14
145575,14
145576,14
145577,14
145578,14
145579,14
145580,14
145581,38
145582,38
145583,38
145584,38
145585,33
145586,33
145587,33
145588,0
145589,0
145590,0
145591,0
145592,0
145593,0
145594,0
145595,0
145596,0
145597,16
145598,16
145599,16
145600,16
145601,16
145602,16
145603,16
145604,16
145605,16
145606,16
145607,16
145608,1
145609,1
145610,0
145611,1
145612,1
145613,1
145614,1
145615,38
145616,36
145617,38
145618,22
145619,22
145620,22
145621,22
145622,22
145623,22
145624,1
145625,1
145626,1
145627,1
145628,1
145629,1
145630,31
145631,31
145632,31
145633,31
145634,31
145635,31
145636,31
145637,31
145638,31
145639,38
145640,38
145641,38
145642,38
145643,38
145644,38
145645,38
145646,28
145647,7
145648,7
145649,7
145650,7
145651,7
145652,7
145653,14
145654,14
145655,14
145656,14
145657,14
145658,13
145659,13
145660,13
145661,13
145662,13
145663,13
145664,9
145665,4
145666,3
145667,3
145668,3
145669,3
145670,3
145671,3
145672,3
145673,3
145674,3
145675,3
145676,3
145677,3
145678,3
145679,38
145680,33
145681,33
145682,33
145683,38
145684,38
145685,38
145686,38
145687,1
145688,1
145689,1
145690,1
145691,1
145692,1
145693,1
145694,20
145695,20
145696,20
145697,20
145698,25
145699,25
145700,25
145701,5
145702,0
145703,0
145704,5
145705,5
145706,5
145707,5
145708,5
145709,5
145710,5
145711,5
145712,5
145713,5
145714,13
145715,13
145716,13
145717,13
145718,13
145719,13
145720,13
145721,7
145722,7
145723,7
145724,7
145725,7
145726,7
145727,7
145728,9
145729,9
145730,9
145731,9
145732,9
145733,9
145734,9
145735,9
145736,9
145737,9
145738,9
145739,9
145740,9
145741,19
145742,19
145743,19
145744,19
145745,19
145746,38
145747,38
145748,38
145749,38
145750,38
145751,24
145752,24
145753,7
145754,7
145755,7
145756,7
145757,7
145758,7
145759,7
145760,7
145761,14
145762,14
145763,14
145764,14
145765,38
145766,38
145767,38
145768,32
145769,0
145770,0
145771,1
145772,1
145773,38
145774,38
145775,38
145776,38
145777,38
145778,38
145779,30
145780,30
145781,30
145782,38
145783,30
145784,22
145785,15
145786,5
145787,5
145788,5
145789,5
145790,5
145791,5
145792,33
145793,33
145794,33
145795,33
145796,33
145797,33
145798,33
145799,33
145800,33
145801,33
145802,38
145803,38
145804,9
145805,9
145806,7
145807,9
145808,11
145809,7
145810,7
145811,7
145812,7
145813,7
145814,7
145815,7
145816,7
145817,17
145818,17
145819,17
145820,17
145821,17
145822,14
145823,14
145824,14
145825,14
145826,14
145827,38
145828,38
145829,38
145830,38
145831,38
145832,38
145833,38
145834,24
145835,24
145836,13
145837,13
145838,13
145839,7
145840,7
145841,7
145842,7
145843,7
145844,7
145845,7
145846,7
145847,7
145848,7
145849,7
145850,7
145851,13
145852,16
145853,16
145854,16
145855,16
145856,16
145857,16
145858,16
145859,16
145860,16
145861,16
145862,1
145863,1
145864,1
145865,1
145866,1
145867,33
145868,33
145869,33
145870,33
145871,38
145872,38
145873,38
145874,38
145875,38
145876,37
145877,37
145878,37
145879,37
145880,2
145881,2
145882,2
145883,1
145884,1
145885,2
145886,2
145887,32
145888,32
145889,32
145890,32
145891,32
145892,0
145893,0
145894,0
145895,0
145896,0
145897,0
145898,0
145899,0
145900,38
145901,33
145902,33
145903,33
145904,33
145905,33
145906,33
145907,33
145908,33
145909,33
145910,33
145911,33
145912,33
145913,33
145914,7
145915,7
145916,7
145917,7
145918,7
145919,7
145920,7
145921,7
145922,7
145923,10
145924,10
145925,10
145926,10
145927,10
145928,10
145929,12
145930,12
145931,12
145932,13
145933,13
145934,13
145935,13
145936,13
145937,13
145938,38
145939,38
145940,38
145941,38
145942,38
145943,38
145944,38
145945,29
145946,29
145947,29
145948,29
145949,29
145950,29
145951,29
145952,17
145953,17
145954,17
145955,17
145956,14
145957,14
145958,14
145959,14
145960,14
145961,14
145962,14
145963,14
145964,0
145965,1
145966,1
145967,33
145968,33
145969,38
145970,38
145971,38
145972,33
145973,33
145974,33
